ID,TLC,EOM,LEAF,Gaia,RAdeg,DEdeg,plx,Gmag,bp-rp
15811,22,-1,,6024274511249852800,249.4945,-33.3033,7.67,13.4,2.3
15825,22,-1,,5241183058466100992,163.1099,-63.8558,6.57,16.2,3.1
15845,22,-1,,5308129022930004736,148.0778,-55.277,7.19,13.8,2.5
15867,22,15,,5968860744412696064,249.237,-41.1022,5.48,17.7,3.7
15868,22,15,,5968828480639301120,249.0802,-41.4501,5.46,15.5,2.9
15869,22,15,,5968863729408479104,249.4229,-41.048,5.77,15.7,2.9
15871,22,8,,4046078511045267072,276.5492,-31.6199,7.16,15.6,3.0
15879,22,17,,6235805984203260160,240.6853,-25.7257,6.71,15.4,3.0
15880,22,17,,6235825775412641408,240.6016,-25.4868,6.92,17.0,3.6
15887,22,17,,6235747125966268928,238.6646,-25.2438,6.74,5.8,-0.1
15888,22,17,,6235774029641941888,239.2704,-24.9231,7.31,17.4,4.0
15889,22,13,,6235781863662316160,239.0079,-24.9677,9.41,15.6,3.1
15890,22,17,,6235737573959159808,238.9624,-25.3277,7.44,14.8,3.0
15908,22,17,,6244416019235114112,245.329,-20.8248,7.49,13.9,2.7
15909,22,8,,6731194723363917952,285.4557,-37.0081,6.55,15.7,3.1
15910,22,8,,6731194379766533632,285.5005,-37.0396,6.45,14.9,2.9
15911,22,8,,6731196617449019392,285.5922,-36.9282,6.48,13.1,2.1
15913,22,8,,6731202286805849344,285.6642,-36.8866,6.31,17.2,3.7
15916,22,8,,6731197304643738368,285.371,-37.0303,6.54,14.9,3.0
15917,22,8,,6731197235924261504,285.3953,-37.0158,6.46,10.7,1.5
15918,22,8,,6731197648241121664,285.4235,-36.9981,6.37,14.6,3.3
15919,22,8,,6731198266716413312,285.3632,-36.9858,6.55,13.8,2.8
15920,22,8,,6731198266716413184,285.3697,-36.9923,6.41,14.5,2.6
15921,22,8,,6731194865102308224,285.5501,-37.0527,6.28,17.4,4.0
15923,22,17,,6052071372084024320,245.0515,-22.0955,7.37,16.9,3.7
15926,22,-1,,6147044433411060224,189.3012,-40.3635,15.7,12.3,2.6
15927,22,-1,,6147117722735170176,189.002,-39.8712,14.1,12.0,2.2
15930,22,-1,,6147119548096085376,188.9536,-39.8403,14.0,13.0,3.0
15933,22,6,,4107838736414552576,258.743,-27.5095,6.22,13.9,2.9
15937,22,17,,6052110885783430272,245.6836,-21.7063,6.63,14.1,3.0
15938,22,6,,4107837877421062400,258.7873,-27.5327,6.18,13.9,2.9
15939,22,17,F,6052094358748726656,245.104,-21.8401,7.39,13.7,2.4
15940,22,17,,6052101746092248960,245.4794,-21.868,6.84,14.7,3.0
15942,22,17,A,6052096759629655168,244.9391,-21.7995,7.54,12.6,2.3
15943,22,9,,4107835605277155840,258.6355,-27.5195,9.86,11.9,1.9
15945,22,17,,6052113222245376512,245.5372,-21.6771,6.82,14.7,2.8
15946,22,17,,6052065977604571520,245.0256,-22.2108,7.11,14.7,2.8
15947,22,17,F,6052068657664195072,244.9515,-22.2145,7.2,14.2,2.7
15953,22,-1,,3465989374664029184,180.658,-33.478,15.78,14.0,3.3
15956,22,-1,,3465944500845668224,180.1143,-34.0938,13.74,12.8,3.1
15957,22,-1,,4036838249686315520,268.9981,-37.7705,7.88,15.6,3.5
15963,22,-1,,6030593542012515072,251.0656,-30.9409,5.64,17.5,3.8
15967,22,27,C,6054609629050407680,185.8841,-62.6781,9.17,11.0,1.5
15969,22,-1,,5768168398818832896,245.3735,-84.2448,11.45,14.9,3.3
15972,22,-1,,6135108448719442432,192.7677,-45.895,8.89,17.0,3.6
15993,22,-1,,6078833996202231168,187.6879,-51.8457,6.05,17.3,3.9
16007,22,17,,6024632681476860288,248.8192,-32.0852,6.52,14.0,2.3
16021,22,-1,,5234859286036690048,168.074,-68.3051,8.14,14.9,2.8
16023,22,-1,,5989708069006438272,236.551,-42.4657,7.19,17.6,3.8
16027,22,8,,6733966562137689472,279.6366,-34.7573,6.74,15.7,3.1
16028,22,8,,6733973605884925312,279.7583,-34.8625,6.86,15.8,3.5
16046,22,9,,4114598495142929024,258.6737,-22.1636,9.6,12.8,2.4
16051,22,-1,,5999753653915580160,231.9362,-44.7549,5.55,16.5,3.2
16052,22,-1,,5839124831967651200,203.3757,-73.6937,10.04,16.0,3.6
16055,22,8,,6731884873071695616,282.4058,-36.0206,6.85,17.7,3.7
16056,22,8,,6731882845847140480,282.5565,-36.007,6.61,17.7,3.9
16057,22,8,,6731894841699927552,282.7113,-35.7857,6.55,17.2,3.7
16058,22,8,,6731855912115752320,282.3391,-36.2385,6.42,15.4,2.9
16060,22,8,,6731852957178180352,282.3481,-36.3336,6.6,15.3,3.0
16062,22,-1,,6029580827441703936,253.4395,-29.6942,6.54,15.1,2.8
16064,22,2,,5276102585651064192,124.3721,-65.122,9.35,15.5,3.3
16065,22,-1,,6034869684479123456,242.4901,-35.0255,7.45,15.2,2.9
16073,22,-1,,6087261722767771008,201.7918,-45.8395,11.15,15.4,3.3
16095,22,-1,,5867785423603800064,213.347,-59.1658,8.74,18.0,4.5
16097,22,27,,6062072839142616192,200.1066,-58.8392,9.22,13.7,2.7
16099,22,-1,,5984220475193607040,240.1052,-48.8218,5.84,16.4,3.2
16108,22,-1,,6041092542325610880,238.6524,-29.4399,7.09,16.4,3.3
16125,22,17,,6041110615548087808,238.5376,-29.2787,6.82,14.2,2.5
16126,22,-1,,6041105938319563136,238.5148,-29.3378,6.85,12.0,1.9
16128,22,11,,6102387429352263936,216.2026,-44.722,5.91,15.7,3.0
16129,22,-1,,6102387326273069824,216.2806,-44.6821,7.0,15.3,3.1
16132,22,-1,,6200271555093609600,229.1453,-35.0084,7.83,14.1,2.9
16133,22,-1,,6200253894188252800,229.6414,-34.838,8.48,15.0,2.9
16134,22,-1,,6200211940947508480,229.1417,-35.2471,6.97,14.0,2.6
16136,22,-1,,6102366985307635072,222.0064,-38.9909,8.07,16.3,3.4
16137,22,-1,,6102352068883423488,222.4065,-39.1547,7.46,17.4,3.8
16140,22,15,,5970190844254472832,254.5711,-39.3329,5.53,15.7,3.2
16142,22,-1,,6227508347900407168,227.177,-24.8986,6.37,16.3,3.1
16143,22,-1,,6227513604940366336,227.0931,-24.9594,6.65,13.7,2.2
16145,22,15,,5970493171281327872,253.7594,-38.2288,5.95,13.1,2.1
16148,22,15,,5970497023911771008,253.6191,-38.1827,5.79,16.1,3.0
16152,22,-1,,5892169052489559168,214.0472,-57.5151,8.89,16.0,3.3
16155,22,27,,5863636279063596800,196.5617,-61.2532,8.92,14.7,2.8
16159,22,-1,,6094004374748271872,209.8127,-49.2156,9.83,13.3,2.7
16160,22,-1,,6094004237309316608,209.791,-49.2349,9.38,14.1,2.7
16162,22,15,,5969974442318020480,253.062,-39.7029,5.36,15.5,2.7
16167,22,15,,5969985373048251648,253.4634,-39.6154,5.81,14.8,2.6
16168,22,-1,,6085726357858581120,194.764,-47.9858,7.45,16.2,3.2
16170,22,22,,6009501442961322624,236.4492,-38.3418,6.74,15.1,2.8
16172,22,-1,,6009465708832192640,234.9948,-37.6316,6.92,12.8,2.1
16191,22,17,,6045118919544743424,246.7253,-27.5856,7.27,14.6,2.8
16198,22,-1,,5992970629254674816,245.1918,-41.7361,4.92,17.0,3.8
16203,22,-1,,5992942282469690880,245.4182,-41.8162,5.53,14.5,3.7
16221,22,9,,4114184155406923904,259.4238,-23.8129,9.2,16.4,3.8
16222,22,11,,6092785119433206912,214.3296,-46.9142,5.6,16.4,3.2
16246,22,-1,,6057216261898609536,195.6619,-58.5048,8.28,14.8,2.8
16260,22,-1,,5215814919990121856,138.8708,-76.1463,9.01,11.5,1.8
16261,22,-1,,5215835054797302528,138.3924,-75.836,12.7,15.4,3.6
16262,22,17,,6043951513081353088,247.5837,-28.9218,6.39,16.5,3.8
16281,22,27,,6126193127410168704,182.2425,-51.5047,8.33,14.3,2.6
16282,22,27,,6126193058690691840,182.2421,-51.5054,8.54,14.2,3.0
16294,22,-1,,6235901779153736064,240.135,-25.0069,8.34,14.7,2.8
16295,22,4,,5303052818247024128,135.6676,-59.5068,7.03,15.7,2.9
16297,22,27,,5226532233485499136,175.8729,-74.3105,10.06,14.2,2.7
16304,22,17,,6235849140033979648,240.9751,-25.1611,6.95,15.7,3.3
16305,22,-1,,6235902878664918272,240.5284,-25.2108,6.49,16.2,3.3
16307,22,17,,6235892364584315392,239.8823,-25.2263,6.79,15.2,2.9
16309,22,-1,,6235871095906436608,240.2196,-25.3953,6.65,14.3,2.6
16311,22,-1,,6026569879215638656,255.6394,-32.7868,7.8,11.3,1.5
16314,22,-1,,6026560846987063040,255.4858,-32.9696,7.77,15.7,3.3
16318,22,8,,6730522135794742912,281.2727,-36.553,6.75,15.1,2.8
16319,22,-1,,5907603240779503104,223.3392,-46.3206,7.84,14.8,3.0
16320,22,8,,6730520898844223104,281.1126,-36.6167,6.76,15.2,3.1
16330,22,8,,6730520211649421440,281.1612,-36.6157,6.92,15.4,3.0
16334,22,-1,,6220991263304754816,214.494,-29.7586,6.98,15.1,2.8
16339,22,17,,6244562765380662528,244.2608,-20.9138,7.49,18.0,3.9
16345,22,17,,6244581530094188288,244.0356,-20.6977,7.57,14.9,3.0
16346,22,17,,6244575895097010176,244.2149,-20.815,6.63,15.5,3.2
16347,22,17,,6244572734001083776,244.3903,-20.694,7.31,16.3,3.8
16348,22,17,,6244589913870360576,244.1953,-20.5591,7.37,15.0,3.1
16350,22,17,,6244539473774289408,244.146,-20.9654,6.85,16.0,3.8
16351,22,17,,6244557718795258496,244.3772,-21.0196,8.0,16.5,3.5
16352,22,17,,6244564693822556928,244.3793,-20.8464,7.02,17.1,4.2
16353,22,17,,6244546311362056832,243.7093,-21.0168,7.16,13.1,2.2
16355,22,-1,,5276278679310408448,123.1593,-65.1212,10.29,15.7,3.3
16369,22,-1,,6212439369242013184,227.0831,-29.1426,8.07,15.4,3.4
16375,22,-1,,5904227499572901504,221.5839,-50.9293,10.77,11.2,1.7
16377,22,-1,,5895167248894983936,220.763,-51.9155,7.68,17.1,3.5
16380,22,-1,,6087900607743104128,199.7399,-45.4733,8.76,15.4,3.3
16381,22,-1,,5904259793414798976,221.8463,-50.7121,11.97,16.3,3.7
16386,22,12,,5995206279975892864,239.4928,-42.1537,6.36,14.0,2.8
16387,22,12,B,5995219680274445184,239.558,-41.8325,6.34,13.2,2.4
16388,22,12,B,5995219680274444672,239.5626,-41.8336,6.12,15.5,3.3
16389,22,12,B,5995206142536938112,239.5256,-42.1437,6.06,15.5,3.3
16390,22,12,B,5995233114932232064,239.4317,-41.7273,6.23,12.0,1.8
16391,22,22,,5995229885116815744,239.1183,-41.749,6.88,16.1,3.4
16392,22,-1,,5995233458529609984,239.3511,-41.7374,5.77,16.2,3.1
16393,22,-1,,5995209681590468608,239.4956,-41.9796,6.71,14.7,2.8
16394,22,-1,,5995237031942458496,239.2928,-41.6668,8.17,14.6,2.8
16401,22,27,C,5861354547596192512,189.5988,-64.0807,9.28,11.2,1.6
16403,22,-1,,5370484869942940288,174.1671,-48.8964,8.27,13.8,2.5
16412,22,-1,,6135218228082010368,194.7076,-45.007,8.42,15.2,3.1
16413,22,-1,,6135169123716196224,193.4335,-45.0496,7.24,18.1,3.9
16422,22,27,,6057675617243704704,182.3128,-61.7834,9.19,15.7,3.3
16428,22,17,,6052231797700550528,245.7697,-21.3166,7.06,17.0,3.8
16430,22,17,,6052213518319596160,245.9382,-21.5115,7.58,12.1,1.8
16431,22,17,,6052132498058667392,245.3734,-21.4845,7.1,15.7,3.6
16432,22,17,F,6052223688802577664,245.5274,-21.4526,7.68,14.3,2.9
16433,22,-1,,6052146551189326336,246.3434,-21.6926,7.52,16.6,3.9
16434,22,17,,6052151498991718656,246.2931,-21.5733,6.75,16.3,3.7
16436,22,17,,6052205065824347776,245.7282,-21.636,7.16,14.0,2.8
16437,22,17,F,6052205478141290240,245.7545,-21.6215,7.27,15.9,3.3
16439,22,17,,6052165620844261760,246.0392,-21.5688,7.74,14.8,3.1
16440,22,17,F,6052226540660625024,245.65,-21.3171,7.49,13.7,2.5
16441,22,-1,,6052196578968907776,246.5058,-21.29,9.55,14.2,2.7
16444,22,17,F,6052227537093294976,245.5245,-21.3656,7.59,13.7,2.5
16468,22,27,,5841257781444541824,180.0105,-74.7352,10.07,14.3,2.9
16469,22,27,,6073671037505307904,192.1089,-55.6378,8.62,14.2,2.6
16471,22,-1,,5966339839124142080,255.5118,-41.8323,5.77,17.2,3.4
16474,22,-1,,5996407565146180992,239.0294,-40.01,8.13,14.6,3.1
16476,22,24,,6084159656869365632,202.1376,-46.6349,8.06,15.3,3.4
16478,22,-1,,5963034191795087360,256.2998,-46.2593,5.38,14.8,2.7
16497,22,8,,6731207475127574656,285.5695,-36.7638,6.43,15.5,3.4
16498,22,8,,6731216408658348032,285.2419,-36.7515,6.53,13.3,2.4
16499,22,8,,6731210326984584192,285.3179,-36.9413,6.41,16.6,3.4
16500,22,8,,6731216889694682240,285.2979,-36.7595,6.48,17.4,3.8
16501,22,8,,6731212354209151360,285.2905,-36.7981,6.55,12.2,2.0
16502,22,8,,6731245648796025472,285.624,-36.5808,6.44,14.8,2.8
16504,22,8,,6731263202321082112,285.1386,-36.7342,6.61,15.3,3.1
16505,22,8,,6731245511357055360,285.6589,-36.5757,6.4,13.7,2.4
16506,22,8,,6731220703626866944,285.46,-36.6731,6.28,15.8,3.2
16507,22,8,,6731237917854733824,285.9669,-36.5067,6.51,15.4,3.2
16508,22,8,,6731215790182995968,285.1638,-36.8035,6.56,14.5,2.8
16514,22,-1,,4326790499701610752,251.3386,-13.7996,7.4,16.2,3.8
16537,22,-1,,6103735671125553024,215.355,-41.8162,5.97,16.5,3.3
16538,22,-1,,6103755050018250368,215.8082,-41.5943,7.02,14.6,2.7
16539,22,27,,6078857017227085824,187.9001,-51.8106,7.75,15.2,3.0
16545,22,-1,,6078869356676967296,188.5786,-51.4121,7.81,17.1,3.9
16546,22,-1,,5328979817829108224,129.5469,-48.8035,5.95,14.7,2.7
16547,22,-1,,6078883925202611968,189.4055,-51.7199,9.48,11.7,2.0
16548,22,27,,6078910588360429696,189.7809,-51.5047,8.74,15.7,3.3
16549,22,27,,6078885402671365504,189.4208,-51.7186,9.32,15.2,3.1
16553,22,-1,,6024330861228635392,249.9107,-32.7383,6.4,17.7,3.8
16558,22,-1,,5972078735771910784,257.7841,-40.5324,5.36,12.8,2.1
16562,22,-1,,6262576790231189248,238.6239,-15.8878,6.98,13.1,2.1
16564,22,-1,,3462775399097286272,183.167,-34.6306,7.81,15.1,2.9
16579,22,-1,,5863380573895943424,198.3294,-61.6321,8.29,15.1,2.9
16584,22,27,,5863354937206512896,196.9433,-62.0038,8.5,16.0,3.6
16585,22,-1,,6046866696371933696,252.2278,-24.6915,8.43,15.0,3.2
16590,22,-1,,5856456914821306496,186.498,-68.7945,8.04,14.4,2.7
16593,22,-1,,5856435611786478464,188.6266,-68.4946,8.41,13.3,2.4
16597,22,-1,,5385907685180135040,174.9375,-37.4853,9.27,16.3,3.5
16599,22,-1,,6054636326594414080,186.6264,-62.4578,6.58,14.0,2.5
16600,22,27,E,5368311994453728512,179.3216,-53.9611,9.28,15.2,3.2
16603,22,-1,,6054631584949703552,185.7724,-62.4077,9.14,17.5,4.2
16606,22,3,,5252027988321940352,158.2723,-63.0409,6.24,16.4,3.1
16607,22,27,,5368306084578529536,179.5387,-53.8736,9.3,15.6,3.4
16608,22,27,,5368305328664168704,179.5936,-53.9694,8.67,14.5,2.8
16614,22,-1,,6094086425801840640,211.4321,-48.5405,8.34,16.6,3.6
16615,22,-1,,6094083917540674048,211.3365,-48.6617,7.41,14.2,2.8
16616,22,-1,,6023577906221271424,247.5994,-35.3636,7.03,13.4,2.3
16617,22,-1,,6200377211288653440,227.047,-36.4553,10.19,15.1,3.1
16629,22,-1,,5230897092794662400,154.8525,-70.0732,9.85,13.6,2.8
16631,22,-1,,6200370648577945216,226.6459,-36.6584,8.75,15.4,3.4
16637,22,-1,,6101033170325458560,223.1748,-41.6988,6.61,10.8,1.4
16641,22,17,,6244705293871433856,245.0374,-20.2063,7.8,15.2,3.2
16642,22,-1,,6244712990449721216,245.0901,-20.0932,8.28,15.7,3.4
16648,22,11,,6092816902189928960,215.6832,-47.8478,5.81,14.8,2.7
16652,22,-1,,6244639563692325888,244.2926,-20.434,9.47,13.7,2.8
16653,22,17,,6244683166199787392,244.5794,-20.4801,7.25,16.1,3.8
16654,22,17,,6244670109499195392,244.6869,-20.5244,7.65,14.7,3.0
16655,22,-1,,6092805254240042880,214.1051,-46.729,6.5,17.0,3.4
16656,22,-1,,6092827652490146816,215.332,-47.759,7.15,13.0,2.3
16664,22,-1,,5794040010503936896,235.1585,-74.331,13.76,13.8,3.0
16671,22,-1,,5995989475855983872,239.3096,-41.5072,7.76,12.2,1.9
16673,22,-1,,6065465416585525504,204.9403,-54.1482,7.35,7.3,0.0
16678,22,-1,,6020322252298562048,248.9608,-35.8678,7.09,15.4,2.9
16680,22,-1,,4077583917233080448,278.394,-23.4491,8.29,15.6,3.1
16681,22,-1,,5993452318419236096,242.6783,-42.4189,5.85,15.7,3.4
16682,22,17,,6045208426663556736,246.6786,-27.1284,6.34,15.8,3.2
16683,22,17,,6045178224453388928,246.6058,-27.3453,6.08,15.7,3.2
16684,22,-1,,6045181278167245440,246.5089,-27.304,7.47,12.2,1.9
16685,22,17,,6045190108624743296,246.1853,-27.3178,6.44,17.7,4.0
16686,22,17,,6045159567116524416,247.1918,-27.1994,6.48,14.5,2.6
16702,22,-1,,6102467384463982848,215.5566,-44.2716,7.63,15.4,3.2
16704,22,-1,,5234888938486545408,172.991,-68.9218,10.22,13.5,2.7
16706,22,15,,5968790822370709760,248.2262,-41.4653,5.45,17.2,3.6
16708,22,15,,5968785904604123392,248.2819,-41.6169,5.57,16.8,3.5
16709,22,15,,5968818103998047872,248.8937,-41.7315,5.95,16.0,3.3
16710,22,17,,6031936153092293632,249.1663,-29.0676,6.76,16.4,3.6
16723,22,17,,6041190742457269248,239.813,-28.6782,7.25,16.3,3.2
16726,22,17,,6041189127549452800,239.6767,-28.7979,7.08,13.7,2.4
16727,22,24,,6095403400212866688,209.081,-46.487,7.33,17.1,3.9
16728,22,-1,,5276491847127422208,123.9202,-63.9943,13.73,15.4,3.5
16732,22,-1,,6221210688889696640,217.1218,-29.2608,7.62,16.8,3.5
16744,22,-1,,6036735070361511552,242.5224,-31.4073,6.87,12.4,2.0
16746,22,27,,6056323321023273088,190.5872,-61.0195,8.65,11.8,1.7
16752,22,-1,,6027044391526048000,251.3111,-33.3031,7.08,13.9,2.3
16765,22,17,,6046454516939814272,249.1426,-25.9778,7.79,15.0,3.1
16766,22,17,,6046453005111320192,249.1231,-26.0008,6.9,15.3,3.1
16770,22,27,,5341813867326388224,176.428,-57.658,9.25,11.1,1.5
16773,22,27,,5341817578178557184,176.295,-57.776,8.88,15.5,3.3
16774,22,27,,5341835994999731584,179.8488,-58.7113,9.53,14.1,2.8
16779,22,-1,,6009518657176115840,236.197,-38.1954,7.59,13.6,2.3
16781,22,-1,,6009518657190466560,236.1962,-38.1947,7.81,11.4,1.6
16783,22,-1,,6728030230146525568,276.0369,-37.3014,6.21,15.0,2.9
16799,22,-1,,6135268015342940928,193.9389,-44.8643,7.79,15.2,3.1
16807,22,8,,6733514559772646144,280.1682,-36.1026,6.72,13.8,2.8
16808,22,8,,6733490645394178176,280.4446,-36.4929,6.59,12.4,1.8
16809,22,8,,6733498097146957184,280.039,-36.5098,6.68,13.7,2.4
16810,22,27,,6126285314591273984,182.6117,-51.0451,8.89,17.4,4.3
16812,22,27,D,6126246930455161984,182.2252,-51.2657,8.65,15.7,3.1
16813,22,-1,,5872473741218548352,208.647,-55.7432,9.48,14.0,2.6
16814,22,-1,,3466308095597260032,181.8637,-32.7835,17.96,11.4,2.6
16820,22,4,,5310103883250083200,137.3613,-55.9672,7.55,16.2,3.5
16822,22,-1,,5872499648456067200,208.0715,-55.7813,9.61,14.9,2.8
16830,22,-1,,5316842068448356096,130.3864,-55.7377,6.32,16.3,3.0
16832,22,-1,,6034891262395418240,242.1607,-34.7331,7.42,16.9,3.6
16833,22,3,,5241204292785650176,162.5904,-63.5202,6.54,14.8,2.7
16850,22,17,,6052280004416392320,247.4529,-21.8701,6.88,10.8,1.6
16857,22,15,,6017621095839005056,249.7405,-38.5307,5.7,14.9,2.7
16860,22,15,,6017629101659331200,249.7739,-38.3445,5.73,14.7,2.9
16861,22,15,,6017631678639725952,249.7147,-38.3649,5.59,16.3,3.1
16874,22,17,,6235935073740051968,240.397,-24.727,7.51,14.6,2.9
16875,22,-1,,6235937100964618496,240.4487,-24.6838,5.72,17.6,3.6
16876,22,17,,6236011214922134656,240.895,-24.7858,6.24,15.7,3.2
16884,22,17,,6030658280073382272,249.8475,-31.3582,6.16,16.0,3.0
16892,22,27,,6057235881310634624,195.6717,-58.1789,9.13,16.6,3.8
16897,22,-1,,4059816702677068288,260.4076,-28.4116,7.32,15.2,2.9
16905,22,-1,,6064942250907778304,206.8834,-54.9995,7.8,15.9,3.1
16907,22,-1,,6064936482781192576,209.4384,-53.7371,6.47,16.2,3.2
16916,22,-1,,5979565349155475840,260.6419,-32.0266,7.93,14.4,2.7
16917,22,-1,,5979559061322859392,260.6306,-32.1824,8.02,15.8,3.3
16926,22,3,,5253961307731329408,157.2232,-61.197,6.73,17.0,3.5
16936,22,15,,5971656596373210496,252.9602,-36.7668,5.88,16.0,3.0
16937,22,4,,5256931810169115520,145.8858,-60.867,6.8,17.4,3.8
16938,22,8,,6731274785854399104,285.4087,-36.4378,6.53,14.7,2.8
16939,22,8,,6731275129451843840,285.3233,-36.4456,6.34,15.6,3.1
16941,22,-1,,4108509365385454464,257.0887,-27.7725,8.53,14.1,2.7
16944,22,8,,6731268601100885888,285.0066,-36.6183,6.45,13.0,2.2
16945,22,8,,6731283135270321792,285.0071,-36.4661,6.3,14.2,2.9
16950,22,-1,,6094157511799275264,211.2718,-48.0479,7.08,12.3,2.0
16961,22,-1,,6001646424519831424,235.4337,-42.8764,5.7,15.2,2.7
16962,22,-1,,4035579313245289856,269.0287,-40.5074,7.4,16.4,3.5
16969,22,-1,,6001679895205799680,234.7002,-42.9877,6.36,15.6,2.9
16982,22,17,,6244744498333170048,244.6139,-20.1649,7.72,16.1,3.4
16987,22,17,,6244784012032184704,244.7693,-19.7181,6.84,12.8,2.2
16990,22,-1,,4060162331630245888,265.1007,-28.9474,10.93,14.2,2.9
16991,22,-1,,4060162327281216896,265.0994,-28.9482,10.95,12.4,2.2
16996,22,17,,6244739791048551680,244.2315,-20.2396,6.95,16.6,3.6
16997,22,-1,,6244898979715556096,245.6242,-20.0466,7.74,14.0,3.1
17003,22,-1,,5944192204653150592,248.9047,-44.7961,5.34,15.7,3.1
17005,22,-1,,5944193888280459008,248.83,-44.7808,5.37,15.6,2.8
17006,22,8,,6731919202752668160,283.1204,-36.0465,6.43,16.9,3.6
17012,22,8,,6731916488333198720,283.2807,-36.088,6.14,16.3,3.6
17013,22,-1,,6101120310921504000,223.8177,-41.5174,7.06,14.2,2.5
17017,22,27,D,5370546648753987200,179.8501,-51.0016,8.89,14.0,2.7
17018,22,-1,,6024717859252795776,246.1372,-33.7396,7.25,14.3,2.6
17020,22,11,,6092884109839909888,214.9649,-47.5113,6.76,14.8,2.7
17023,22,-1,,6092869025913828608,215.9294,-47.3242,5.46,17.4,3.8
17024,22,-1,,6095513931189826944,209.622,-45.9424,7.5,15.4,3.0
17029,22,-1,,6080774638525828608,197.4553,-51.5961,7.36,15.5,3.2
17030,22,-1,,6095504727080488192,209.2517,-46.1868,6.13,17.0,3.5
17031,22,-1,,6095542110476376064,209.8952,-45.697,6.94,15.2,2.9
17037,22,27,B,5841316570956614656,184.9727,-74.336,9.82,13.2,2.6
17038,22,18,,5202670052321415040,151.3327,-77.8117,9.97,12.5,2.3
17042,22,-1,,5841324542416019712,185.702,-74.1724,10.6,16.2,4.0
17044,22,8,,6733763599160670848,279.55,-35.9203,6.97,13.3,2.1
17067,22,-1,,5977594848164192256,255.7806,-35.5855,7.18,15.8,3.3
17071,22,16,,5977595952035905920,255.7454,-35.5417,7.24,14.3,3.1
17078,22,-1,,6212735206588826752,230.4252,-29.7096,9.06,14.1,3.2
17079,22,-1,,6212735206588825984,230.4244,-29.7109,9.38,13.5,2.5
17080,22,-1,,6212833028764375680,230.9478,-28.9612,5.77,17.4,3.7
17084,22,15,,5993033743764345984,246.2563,-41.5425,5.79,17.8,3.9
17090,22,-1,,4054350828530132608,265.7404,-31.7482,7.45,14.7,2.7
17092,22,-1,,5515736849971988352,126.3639,-47.336,5.0,17.5,3.4
17106,22,-1,,5907697798781261184,223.1694,-45.5277,8.77,15.4,3.1
17108,22,4,,5303139473508326912,136.2615,-59.4076,6.97,15.3,2.8
17111,22,27,C,6057937335386162560,185.4827,-61.3038,9.37,14.5,2.9
17113,22,-1,,5907702609144836992,223.5035,-45.7154,6.63,15.4,2.9
17137,22,-1,,6102553352528751104,216.9984,-43.4414,6.0,14.4,2.9
17138,22,-1,,5362182320202332288,165.8151,-48.9523,7.47,14.5,2.7
17146,22,-1,,6014857713845590656,235.3411,-34.671,7.28,13.8,2.4
17156,22,8,,6734004907607126912,279.7489,-34.3693,6.86,13.6,2.4
17169,22,8,,6733990579595949056,279.6953,-34.6874,7.0,16.8,3.6
17172,22,-1,,6044045727482009472,247.9317,-28.7765,6.43,15.3,3.2
17173,22,17,,6044021602639044736,248.6594,-28.5974,6.28,13.6,2.4
17174,22,17,,6044015868868398976,248.7443,-28.7362,6.57,15.8,3.3
17176,22,-1,,5305024276960625024,134.5764,-55.6482,5.98,16.7,3.2
17178,22,-1,,5305033451012206720,133.6086,-56.0111,6.09,15.3,2.7
17179,22,-1,,6045245191583168384,245.3873,-27.7053,6.8,17.3,3.6
17180,22,17,,6045252922524333056,245.4783,-27.603,6.08,15.9,3.2
17183,22,17,,6045254090755415424,245.6012,-27.5599,6.8,16.0,3.7
17185,22,20,,5903887853566144384,228.4662,-46.5618,6.65,17.3,3.6
17186,22,4,,5305009257443888256,134.5833,-55.8234,7.34,17.2,3.7
17188,22,27,C,6054650963844303488,186.2845,-62.3887,9.41,14.6,3.1
17192,22,-1,,5903915100839433216,229.134,-46.1717,6.19,17.3,3.5
17194,22,-1,,6054656049085791232,186.1997,-62.279,5.9,15.6,2.9
17195,22,27,C,6054660378413458304,186.7847,-62.1994,9.49,14.4,3.0
17197,22,27,,6054657629633828608,186.3323,-62.252,8.63,15.6,3.3
17200,22,22,,5996471783498395264,239.3373,-39.1505,7.35,14.7,2.7
17205,22,-1,,5989832107667936384,244.6345,-47.4913,9.59,14.4,2.8
17210,22,-1,,6234206022980199552,234.4321,-27.8535,7.37,14.8,3.0
17213,22,-1,,5871203874031106560,211.843,-57.4095,8.26,14.7,2.9
17216,22,-1,,5871199201106472320,211.9575,-57.5262,7.49,16.2,3.3
17224,22,7,,4036945490831946368,269.969,-38.1424,6.64,14.2,2.5
17227,22,27,,6078956321173255808,189.4411,-51.2795,9.33,13.9,2.8
17228,22,-1,,6078944673221316224,190.2671,-50.8812,8.71,15.0,2.9
17231,22,17,,6024341585772664192,249.3616,-32.9843,6.49,15.5,3.0
17233,22,-1,,5368343949011008640,179.4612,-53.7047,8.48,15.2,3.0
17237,22,-1,,6078973363603568000,189.2816,-51.1321,7.12,14.3,3.0
17238,22,-1,,6020811358855295744,250.6746,-34.9418,6.93,14.2,2.6
17239,22,-1,,6105705308766786944,220.4068,-37.943,6.49,14.5,2.6
17240,22,-1,,6648089927985562880,276.5822,-57.6143,11.89,16.7,3.9
17242,22,-1,,5372736566673680256,174.4934,-45.76,9.32,16.7,3.8
